C.D.S.  -  SIMBAD4 rel 1.7  -  2021.02.27CET22:50:48

NGC  5139
---------

Number of objects : 7684

 #  |dist(asec)|prob. |     link ref      |     link      |            identifier             |typ|       coord1 (ICRS,J2000/2000)        |Mag U |Mag B |Mag V |Mag R |Mag I |  spec. type   |#bib|#not
    |          |member|                   |    comment    |                                   |   |                                       |      |      |      |      |      |               |    |    
2590|    662.64|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 64061            |*  |13 27 18.2907144625 -47 38 29.672447217|     ~|16.520|15.596|     ~|     ~|~              |   2|   0
2591|    919.53|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 65064            |*  |13 27 56.0766601078 -47 38 46.635450257|     ~|14.510|13.628|     ~|     ~|~              |   6|   0
2592|    626.96|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 66040            |*  |13 26 49.06 -47 39 12.8                |     ~|14.810|14.509|     ~|     ~|~              |   1|   0
2593|    706.89|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 66056            |HB*|13 27 16.4829888684 -47 39 28.244445188|     ~|15.960|15.906|     ~|     ~|~              |   2|   0
2594|    706.89|   100|2011A&A...526A.136M|B              |Cl* NGC 5139 LEID 66056            |HB*|13 27 16.4829888684 -47 39 28.244445188|     ~|15.960|15.906|     ~|     ~|~              |   2|   0
2595|    700.04|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 68041            |*  |13 26 45.3065504207 -47 40 25.857678521|     ~|14.760|14.455|     ~|     ~|~              |   1|   0
2596|    752.29|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 69022            |*  |13 26 22.99944 -47 40 37.1388          |     ~|14.520|13.612|     ~|     ~|~              |   5|   0
2597|    739.36|    90|2007ApJ...661L.155P|S              |2MASS J13263135-4740475            |RG*|13 26 31.3499999788 -47 40 47.679114108|     ~|14.760|13.361|     ~|12.128|~              |   8|   0
2598|    739.36|   100|2007MNRAS.382.1353V|S              |2MASS J13263135-4740475            |RG*|13 26 31.3499999788 -47 40 47.679114108|     ~|14.760|13.361|     ~|12.128|~              |   8|   0
2599|    739.36|   100|2010ApJ...722.1373J|B              |2MASS J13263135-4740475            |RG*|13 26 31.3499999788 -47 40 47.679114108|     ~|14.760|13.361|     ~|12.128|~              |   8|   0
2600|   1163.49|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 70011            |*  |13 25 19.7434952874 -47 41 20.643560064|     ~|16.440|15.638|     ~|     ~|~              |   2|   0
2601|   1034.82|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 7013             |*  |13 26 10.4324408883 -47 12 41.426950948|     ~|15.430|14.531|     ~|     ~|~              |   4|   0
2602|    978.10|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 7017             |*  |13 26 52.6230969647 -47 12 29.504676912|     ~|16.310|16.130|     ~|     ~|~              |   1|   0
2603|    878.97|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 71038            |*  |13 27 31.8670368508 -47 41 20.477177817|     ~|14.660|13.682|     ~|12.451|~              |   6|   0
2604|    878.97|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 71038            |*  |13 27 31.8670368508 -47 41 20.477177817|     ~|14.660|13.682|     ~|12.451|~              |   6|   0
2605|    994.12|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 71046            |*  |13 27 49.3462237877 -47 41 36.801510450|     ~|16.070|15.129|     ~|     ~|~              |   5|   0
2606|    788.56|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 72026            |*  |13 26 54.8027654211 -47 41 50.981777709|     ~|15.600|15.525|     ~|     ~|~              |   1|   0
2607|    903.05|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 73022            |*  |13 26 13.0790891595 -47 42 40.250749122|     ~|14.810|14.502|     ~|     ~|~              |   1|   0
2608|    894.05|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 75018            |*  |13 26 26.1399976220 -47 43 14.208020598|     ~|14.830|14.527|     ~|     ~|~              |   1|   0
2609|   1477.22|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 79007            |*  |13 24 58.1524728241 -47 45 08.250208073|     ~|14.950|14.487|     ~|     ~|~              |   1|   0
2610|   1450.89|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 79008            |*  |13 25 03.4668882729 -47 45 27.764875692|     ~|15.110|14.721|     ~|     ~|~              |   2|   0
2611|   1189.49|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 79011            |*  |13 25 41.6001326255 -47 45 12.936894931|     ~|16.480|15.579|     ~|     ~|~              |   2|   0
2612|   1195.64|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 8036             |*  |13 27 57.7296984765 -47 12 48.551837992|     ~|16.430|15.720|     ~|     ~|~              |   2|   0
2613|   1069.67|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 82019            |*  |13 26 35.3713407966 -47 46 28.976051183|     ~|16.400|15.620|     ~|     ~|~              |   1|   0
2614|   1101.30|   100|2007MNRAS.382.1353V|S              |NGC 5139 1107                      |RB?|13 27 11.9037907619 -47 46 38.897521643|     ~|14.280|13.468|     ~|     ~|~              |   5|   0
2615|   1101.30|   100|2010ApJ...722.1373J|B              |NGC 5139 1107                      |RB?|13 27 11.9037907619 -47 46 38.897521643|     ~|14.280|13.468|     ~|     ~|~              |   5|   0
2616|   1226.06|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 86017            |*  |13 26 14.87 -47 48 27.6                |     ~|16.290|15.453|     ~|     ~|~              |   4|   0
2617|   1228.27|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 87009            |*  |13 26 28.0783027591 -47 48 58.943937877|     ~|16.080|15.198|     ~|     ~|~              |   4|   0
2618|   1297.93|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 90020            |*  |13 26 34.4417227269 -47 50 17.534668600|     ~|16.310|15.568|     ~|     ~|~              |   4|   0
2619|   1434.90|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 90027            |*  |13 27 51.89520 -47 50 03.8832          |     ~|15.450|14.745|     ~|     ~|~              |   4|   0
2620|   1572.40|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 91010            |*  |13 25 20.9446381331 -47 50 34.412288528|     ~|14.770|14.297|     ~|     ~|~              |   2|   0
2621|   1043.18|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 10015            |*  |13 25 53.28 -47 13 58.9                |     ~|15.340|15.264|     ~|     ~|~              |   1|   0
2622|    922.30|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 10020            |*  |13 26 25.9332190882 -47 13 49.672425542|     ~|15.540|15.421|     ~|     ~|~              |   1|   0
2623|   1473.18|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 1008             |*  |13 25 14.8635823626 -47 09 51.535803779|     ~|15.120|14.995|     ~|     ~|~              |   2|   0
2624|   1213.18|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 1015             |*  |13 27 27.0326193061 -47 09 42.240118313|     ~|14.560|13.562|     ~|     ~|~              |   4|   0
2625|    877.35|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 11023            |*  |13 26 42.2436052932 -47 14 10.239882409|     ~|15.980|15.911|     ~|     ~|~              |   1|   0
2626|   1135.60|   100|2007MNRAS.382.1353V|S              |NGC 5139 6602                      |RB?|13 25 30.6804364688 -47 14 59.099760491|     ~|14.290|13.298|     ~|     ~|~              |   5|   0
2627|   1135.60|   100|2010ApJ...722.1373J|B              |NGC 5139 6602                      |RB?|13 25 30.6804364688 -47 14 59.099760491|     ~|14.290|13.298|     ~|     ~|~              |   5|   0
2628|    847.02|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 12023            |*  |13 26 37.3031142932 -47 14 45.162692088|     ~|14.970|13.995|     ~|     ~|~              |   4|   0
2629|    827.29|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 13029            |*  |13 26 57.5945468038 -47 15 05.475758578|     ~|16.370|15.533|     ~|     ~|~              |   2|   0
2630|    882.32|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 14038            |*  |13 27 25.6636215742 -47 15 34.625511593|     ~|14.670|13.571|     ~|     ~|~              |   5|   0
2631|    642.45|   100|2007MNRAS.382.1353V|S              |2MASS J13265072-4718044            |RG*|13 26 50.7220567016 -47 18 04.604998659|     ~|15.273|14.432|     ~|     ~|~              |   6|   0
2632|    642.45|   100|2017AJ....154..150A|B              |2MASS J13265072-4718044            |RG*|13 26 50.7220567016 -47 18 04.604998659|     ~|15.273|14.432|     ~|     ~|~              |   6|   0
2633|   1008.02|   100|2007MNRAS.382.1353V|S              |2MASS J13280345-4717596            |RG*|13 28 03.4511634800 -47 17 59.750612670|     ~|15.452|14.525|     ~|     ~|~              |   7|   0
2634|   1008.02|   100|2017AJ....154..150A|B              |2MASS J13280345-4717596            |RG*|13 28 03.4511634800 -47 17 59.750612670|     ~|15.452|14.525|     ~|     ~|~              |   7|   0
2635|   1589.47|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 22007            |*  |13 24 20.4212934836 -47 19 35.319209994|     ~|14.800|13.636|     ~|     ~|~              |   4|   0
2636|    668.36|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 29104            |*  |13 27 42.15 -47 22 36.4                |     ~|15.020|14.851|     ~|     ~|~              |   1|   0
2637|    522.65|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 33164            |*  |13 27 31.3316323054 -47 24 15.112073725|     ~|14.460|13.260|     ~|11.795|~              |   7|   0
2638|    522.65|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 33164            |*  |13 27 31.3316323054 -47 24 15.112073725|     ~|14.460|13.260|     ~|11.795|~              |   7|   0
2639|    837.78|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 35268            |*  |13 28 07.4133674206 -47 25 23.085688003|     ~|15.040|14.163|     ~|     ~|~              |   5|   0
2640|    385.15|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 39058            |*  |13 26 10.38 -47 27 14.8                |     ~|14.880|14.683|     ~|     ~|~              |   1|   0
2641|    340.97|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 39072            |*  |13 26 15.4663131125 -47 26 55.722371470|     ~|14.910|14.578|     ~|     ~|~              |   1|   0
2642|   1130.20|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 4028             |*  |13 27 28.4531713350 -47 11 16.258175511|     ~|15.000|14.850|     ~|     ~|~              |   1|   0
2643|    805.83|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 41509            |*  |13 28 06.6459879042 -47 28 03.198405050|     ~|15.040|14.177|     ~|     ~|~              |   5|   0
2644|   1271.98|   100|2007MNRAS.382.1353V|S              |NGC 5139 3875                      |RB?|13 24 41.8264124019 -47 28 29.841772540|     ~|14.470|13.407|     ~|     ~|~              |   7|   0
2645|   1271.98|   100|2010ApJ...722.1373J|B              |NGC 5139 3875                      |RB?|13 24 41.8264124019 -47 28 29.841772540|     ~|14.470|13.407|     ~|     ~|~              |   7|   0
2646|     40.33|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 44261            |*  |13 26 46.23 -47 29 25.0                |     ~|14.670|14.348|     ~|     ~|~              |   1|   0
2647|    314.37|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 44465            |*  |13 27 18.19 -47 29 11.5                |     ~|15.620|15.584|     ~|     ~|~              |   1|   0
2648|    763.32|   100|2007MNRAS.382.1353V|S              |2MASS J13280050-4731450            |RG*|13 28 00.5074939679 -47 31 45.165442807|     ~|15.564|14.522|     ~|     ~|~              |   5|   0
2649|    763.32|   100|2017AJ....154..150A|B              |2MASS J13280050-4731450            |RG*|13 28 00.5074939679 -47 31 45.165442807|     ~|15.564|14.522|     ~|     ~|~              |   5|   0
2650|   1551.22|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 52009            |*  |13 24 16.1198858034 -47 32 53.087937725|     ~|16.420|15.644|     ~|     ~|~              |   2|   0
2651|    744.81|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 52019            |*  |13 25 37.73 -47 32 47.4                |     ~|15.130|14.262|     ~|     ~|~              |   3|   0
2652|    272.46|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 52098            |*  |13 26 37.08 -47 32 58.2                |     ~|14.670|14.180|     ~|     ~|~              |   1|   0
2653|    581.34|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 53032            |*  |13 25 57.4897270161 -47 33 35.167280169|     ~|15.230|14.383|     ~|13.392|~              |   6|   0
2654|    581.34|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 53032            |*  |13 25 57.4897270161 -47 33 35.167280169|     ~|15.230|14.383|     ~|13.392|~              |   6|   0
2655|    900.28|     0|2017AJ....154..150A|B              |2MASS J13280467-4736090            |RG*|13 28 04.6799042682 -47 36 09.101311203|     ~|16.056|14.928|     ~|     ~|~              |   5|   0
2656|    900.28|   100|2007MNRAS.382.1353V|S              |2MASS J13280467-4736090            |RG*|13 28 04.6799042682 -47 36 09.101311203|     ~|16.056|14.928|     ~|     ~|~              |   5|   0
2657|   1135.76|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 6024             |*  |13 27 37.7622605897 -47 11 52.872150969|     ~|15.300|15.255|     ~|     ~|~              |   1|   0
2658|    806.22|    90|2007ApJ...661L.155P|S              |2MASS J13254953-4738014            |RG*|13 25 49.5392389016 -47 38 01.390268782|     ~|14.350|13.169|     ~|12.017|~              |   8|   0
2659|    806.22|   100|2007MNRAS.382.1353V|S              |2MASS J13254953-4738014            |RG*|13 25 49.5392389016 -47 38 01.390268782|     ~|14.350|13.169|     ~|12.017|~              |   8|   0
2660|    806.22|   100|2010ApJ...722.1373J|B              |2MASS J13254953-4738014            |RG*|13 25 49.5392389016 -47 38 01.390268782|     ~|14.350|13.169|     ~|12.017|~              |   8|   0
2661|    806.22|   100|2011ApJ...731...64M|B              |2MASS J13254953-4738014            |RG*|13 25 49.5392389016 -47 38 01.390268782|     ~|14.350|13.169|     ~|12.017|~              |   8|   0
2662|    874.13|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 65063            |*  |13 27 50.82 -47 38 38.1                |     ~|16.510|15.571|     ~|     ~|~              |   1|   0
2663|   1144.58|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 67012            |*  |13 25 15.2586979598 -47 39 51.561629223|     ~|15.180|14.268|     ~|     ~|~              |   4|   0
2664|    878.19|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 67064            |*  |13 27 45.0113641171 -47 39 41.739575316|     ~|14.630|13.465|     ~|     ~|~              |   4|   0
2665|    752.24|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 68049            |*  |13 27 18.8476194968 -47 40 07.135937054|     ~|14.920|14.727|     ~|     ~|~              |   1|   0
2666|    821.61|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 69016            |*  |13 26 08.1079667399 -47 40 45.778152691|     ~|16.090|15.239|     ~|     ~|~              |   2|   0
2667|   1554.45|    75|2008AJ....136..506D|S              |Cl* NGC 5139 LEID 6                |*  |13 25 05.9862080335 -47 09 21.922836151|     ~|16.330|15.534|     ~|14.57 |~              |   6|   0
2668|   1554.45|    75|2012ApJ...751....6D|S              |Cl* NGC 5139 LEID 6                |*  |13 25 05.9862080335 -47 09 21.922836151|     ~|16.330|15.534|     ~|14.57 |~              |   6|   0
2669|   1554.45|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 6                |*  |13 25 05.9862080335 -47 09 21.922836151|     ~|16.330|15.534|     ~|14.57 |~              |   6|   0
2670|    768.32|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 70043            |*  |13 27 05.2532083663 -47 41 12.585421572|     ~|15.160|15.022|     ~|     ~|~              |   1|   0
2671|   1124.07|   100|2007MNRAS.382.1353V|S              |2MASS J13274263-4712328            |RG*|13 27 42.6364826623 -47 12 32.971550050|     ~|15.157|14.272|     ~|     ~|~              |   6|   0
2672|   1124.07|   100|2017AJ....154..150A|B              |2MASS J13274263-4712328            |RG*|13 27 42.6364826623 -47 12 32.971550050|     ~|15.157|14.272|     ~|     ~|~              |   6|   0
2673|   1064.68|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 74018            |*  |13 25 42.8719699480 -47 42 48.177824334|     ~|16.480|15.675|     ~|     ~|~              |   2|   0
2674|    900.21|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 76028            |*  |13 26 47.2502482710 -47 43 46.311832248|     ~|16.360|15.515|     ~|     ~|~              |   2|   0
